year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2016,Odisha,Angul,Turmeric,Rabi,Red Soil,Canal,Local,1.68,278.0,22.945,2342136.925,4996.15,15482.5,5869.0
2016,Odisha,Angul,Wheat,Kharif,Red Soil,Canal,Hybrid,3.69,1336.0,22.945,2342136.925,4996.15,15482.5,4127.0
2016,Odisha,Angul,Wheat,Rabi,Red Soil,Tubewell,Local,1.37,264.0,22.945,2342136.925,4996.15,15482.5,4624.0
2016,Odisha,Angul,Wheat,Zaid,Red Soil,Canal,Local,2.55,230.0,22.945,2342136.925,4996.15,15482.5,3151.0
2016,Odisha,Balangir,Cotton,Kharif,Red Soil,Canal,Hybrid,2.53,972.0,22.945,2342136.925,4996.15,15482.5,1445.0
2016,Odisha,Balangir,Cotton,Rabi,Black Soil,Canal,Hybrid,4.03,83.0,22.945,2342136.925,4996.15,15482.5,1944.0
2016,Odisha,Balangir,Groundnut,Kharif,Black Soil,Tubewell,Hybrid,3.14,920.0,22.945,2342136.925,4996.15,15482.5,2456.0
2016,Odisha,Balangir,Groundnut,Rabi,Black Soil,Canal,Hybrid,3.13,68.0,22.945,2342136.925,4996.15,15482.5,3085.0
2016,Odisha,Balangir,Groundnut,Zaid,Black Soil,Tubewell,Local,1.04,185.0,22.945,2342136.925,4996.15,15482.5,2609.0
2016,Odisha,Balangir,Maize,Kharif,Red Soil,Canal,Local,4.58,836.0,22.945,2342136.925,4996.15,15482.5,3686.0
2016,Odisha,Balangir,Maize,Rabi,Red Soil,Canal,Hybrid,3.77,186.0,22.945,2342136.925,4996.15,15482.5,4111.0
2016,Odisha,Balangir,Maize,Zaid,Red Soil,Lift,Hybrid,1.85,218.0,22.945,2342136.925,4996.15,15482.5,3716.0
2016,Odisha,Balangir,Mung,Kharif,Red Soil,Tubewell,Local,4.42,1005.0,22.945,2342136.925,4996.15,15482.5,687.0
2016,Odisha,Balangir,Mung,Rabi,Red Soil,Lift,Local,4.52,86.0,22.945,2342136.925,4996.15,15482.5,1100.0
2016,Odisha,Balangir,Mung,Zaid,Red Soil,Tubewell,Hybrid,2.69,95.0,22.945,2342136.925,4996.15,15482.5,997.0
2016,Odisha,Balangir,Rice,Kharif,Black Soil,Lift,Local,2.83,858.0,22.945,2342136.925,4996.15,15482.5,3042.0
2016,Odisha,Balangir,Rice,Zaid,Black Soil,Tubewell,Local,1.94,56.0,22.945,2342136.925,4996.15,15482.5,2898.0
2016,Odisha,Balangir,Sugarcane,Kharif,Black Soil,Tubewell,Local,2.43,1288.0,22.945,2342136.925,4996.15,15482.5,82700.0
2016,Odisha,Balangir,Sugarcane,Rabi,Black Soil,Lift,Hybrid,2.9,293.0,22.945,2342136.925,4996.15,15482.5,84092.0
2016,Odisha,Balangir,Turmeric,Kharif,Black Soil,Tubewell,Local,1.36,1441.0,22.945,2342136.925,4996.15,15482.5,5265.0
2016,Odisha,Balangir,Turmeric,Rabi,Black Soil,Lift,Local,4.45,76.0,22.945,2342136.925,4996.15,15482.5,5661.0
2016,Odisha,Balangir,Wheat,Kharif,Red Soil,Canal,Hybrid,0.94,1064.0,22.945,2342136.925,4996.15,15482.5,3718.0
2016,Odisha,Balangir,Wheat,Rabi,Red Soil,Tubewell,Local,4.55,106.0,22.945,2342136.925,4996.15,15482.5,4998.0
2016,Odisha,Balangir,Wheat,Zaid,Black Soil,Tubewell,Hybrid,4.42,277.0,22.945,2342136.925,4996.15,15482.5,4099.0
2016,Odisha,Balasore,Cotton,Kharif,Alluvial,Drip,Hybrid,4.77,876.0,22.945,2342136.925,4996.15,15482.5,1040.0
2016,Odisha,Balasore,Cotton,Rabi,Coastal Sandy,Drip,Hybrid,1.54,125.0,22.945,2342136.925,4996.15,15482.5,1719.0
2016,Odisha,Balasore,Groundnut,Kharif,Coastal Sandy,Drip,HYV,3.48,1076.0,22.945,2342136.925,4996.15,15482.5,2170.0
2016,Odisha,Balasore,Groundnut,Rabi,Coastal Sandy,Drip,Hybrid,4.24,234.0,22.945,2342136.925,4996.15,15482.5,2372.0
2016,Odisha,Balasore,Groundnut,Zaid,Alluvial,Drip,HYV,1.01,100.0,22.945,2342136.925,4996.15,15482.5,2610.0
2016,Odisha,Balasore,Maize,Kharif,Alluvial,Tubewell,Hybrid,1.24,1213.0,22.945,2342136.925,4996.15,15482.5,3702.0
2016,Odisha,Balasore,Maize,Rabi,Coastal Sandy,Drip,Hybrid,3.77,237.0,22.945,2342136.925,4996.15,15482.5,2668.0
2016,Odisha,Balasore,Maize,Zaid,Alluvial,Tubewell,Hybrid,2.15,59.0,22.945,2342136.925,4996.15,15482.5,3135.0
2016,Odisha,Balasore,Mung,Kharif,Alluvial,Drip,Hybrid,4.24,1166.0,22.945,2342136.925,4996.15,15482.5,1365.0
2016,Odisha,Balasore,Mung,Rabi,Coastal Sandy,Drip,HYV,0.68,103.0,22.945,2342136.925,4996.15,15482.5,879.0
2016,Odisha,Balasore,Mung,Zaid,Coastal Sandy,Canal,HYV,0.51,282.0,22.945,2342136.925,4996.15,15482.5,925.0
2016,Odisha,Balasore,Rice,Kharif,Alluvial,Canal,Hybrid,0.79,1097.0,22.945,2342136.925,4996.15,15482.5,2612.0
2016,Odisha,Balasore,Rice,Zaid,Alluvial,Canal,Hybrid,4.5,137.0,22.945,2342136.925,4996.15,15482.5,4293.0
2016,Odisha,Balasore,Sugarcane,Kharif,Coastal Sandy,Tubewell,Hybrid,0.95,840.0,22.945,2342136.925,4996.15,15482.5,56310.0
2016,Odisha,Balasore,Sugarcane,Rabi,Alluvial,Canal,HYV,1.91,74.0,22.945,2342136.925,4996.15,15482.5,104477.0
2016,Odisha,Balasore,Turmeric,Kharif,Alluvial,Tubewell,HYV,3.49,1166.0,22.945,2342136.925,4996.15,15482.5,3965.0
2016,Odisha,Balasore,Turmeric,Rabi,Coastal Sandy,Canal,HYV,0.92,96.0,22.945,2342136.925,4996.15,15482.5,6019.0
2016,Odisha,Balasore,Wheat,Kharif,Coastal Sandy,Tubewell,Hybrid,3.3,849.0,22.945,2342136.925,4996.15,15482.5,3958.0
2016,Odisha,Balasore,Wheat,Rabi,Coastal Sandy,Canal,HYV,3.6,147.0,22.945,2342136.925,4996.15,15482.5,3153.0
2016,Odisha,Balasore,Wheat,Zaid,Alluvial,Canal,HYV,3.66,225.0,22.945,2342136.925,4996.15,15482.5,2935.0
2016,Odisha,Bargarh,Cotton,Kharif,Alluvial,Tubewell,HYV,4.83,1320.0,22.945,2342136.925,4996.15,15482.5,1718.0
2016,Odisha,Bargarh,Cotton,Rabi,Alluvial,Canal,HYV,3.52,143.0,22.945,2342136.925,4996.15,15482.5,2213.0
2016,Odisha,Bargarh,Groundnut,Kharif,Red Soil,Tubewell,HYV,4.51,811.0,22.945,2342136.925,4996.15,15482.5,2558.0
2016,Odisha,Bargarh,Groundnut,Rabi,Alluvial,Tubewell,HYV,4.41,175.0,22.945,2342136.925,4996.15,15482.5,1733.0
2016,Odisha,Bargarh,Groundnut,Zaid,Alluvial,Canal,Hybrid,4.87,107.0,22.945,2342136.925,4996.15,15482.5,2148.0
2016,Odisha,Bargarh,Maize,Kharif,Alluvial,Canal,HYV,2.37,1382.0,22.945,2342136.925,4996.15,15482.5,3081.0
2016,Odisha,Bargarh,Maize,Rabi,Alluvial,Tubewell,Hybrid,2.21,57.0,22.945,2342136.925,4996.15,15482.5,3950.0
2016,Odisha,Bargarh,Maize,Zaid,Red Soil,Tubewell,HYV,1.01,61.0,22.945,2342136.925,4996.15,15482.5,3223.0
2016,Odisha,Bargarh,Mung,Kharif,Alluvial,Canal,Hybrid,4.18,1254.0,22.945,2342136.925,4996.15,15482.5,835.0
2016,Odisha,Bargarh,Mung,Rabi,Alluvial,Tubewell,HYV,4.35,80.0,22.945,2342136.925,4996.15,15482.5,818.0
2016,Odisha,Bargarh,Mung,Zaid,Red Soil,Tubewell,Hybrid,2.32,190.0,22.945,2342136.925,4996.15,15482.5,833.0
2016,Odisha,Bargarh,Rice,Kharif,Red Soil,Tubewell,HYV,4.83,1194.0,22.945,2342136.925,4996.15,15482.5,2356.0
2016,Odisha,Bargarh,Rice,Zaid,Alluvial,Tubewell,HYV,4.49,83.0,22.945,2342136.925,4996.15,15482.5,2475.0
2016,Odisha,Bargarh,Sugarcane,Kharif,Alluvial,Tubewell,Hybrid,1.99,1414.0,22.945,2342136.925,4996.15,15482.5,80746.0
2016,Odisha,Bargarh,Sugarcane,Rabi,Red Soil,Canal,HYV,2.54,218.0,22.945,2342136.925,4996.15,15482.5,78581.0
2016,Odisha,Bargarh,Turmeric,Kharif,Alluvial,Canal,HYV,2.1,1098.0,22.945,2342136.925,4996.15,15482.5,6315.0
2016,Odisha,Bargarh,Turmeric,Rabi,Alluvial,Canal,HYV,0.98,176.0,22.945,2342136.925,4996.15,15482.5,7273.0
2016,Odisha,Bargarh,Wheat,Kharif,Red Soil,Tubewell,Hybrid,1.91,1494.0,22.945,2342136.925,4996.15,15482.5,3714.0
2016,Odisha,Bargarh,Wheat,Rabi,Red Soil,Canal,Hybrid,4.43,226.0,22.945,2342136.925,4996.15,15482.5,4804.0
2016,Odisha,Bargarh,Wheat,Zaid,Red Soil,Tubewell,Hybrid,3.48,138.0,22.945,2342136.925,4996.15,15482.5,4257.0
2016,Odisha,Bhadrak,Cotton,Kharif,Saline,Canal,Hybrid,4.14,825.0,22.945,2342136.925,4996.15,15482.5,1528.0
2016,Odisha,Bhadrak,Cotton,Rabi,Saline,Tubewell,Hybrid,3.52,242.0,22.945,2342136.925,4996.15,15482.5,1201.0
2016,Odisha,Bhadrak,Groundnut,Kharif,Saline,Tubewell,Local,4.84,1263.0,22.945,2342136.925,4996.15,15482.5,2834.0
2016,Odisha,Bhadrak,Groundnut,Rabi,Saline,Tubewell,Hybrid,3.21,181.0,22.945,2342136.925,4996.15,15482.5,2771.0
2016,Odisha,Bhadrak,Groundnut,Zaid,Alluvial,Tubewell,Local,3.82,105.0,22.945,2342136.925,4996.15,15482.5,2743.0
2016,Odisha,Bhadrak,Maize,Kharif,Alluvial,Tubewell,Hybrid,4.67,1402.0,22.945,2342136.925,4996.15,15482.5,2642.0
2016,Odisha,Bhadrak,Maize,Rabi,Alluvial,Tubewell,Local,3.46,84.0,22.945,2342136.925,4996.15,15482.5,3137.0
2016,Odisha,Bhadrak,Maize,Zaid,Saline,Tubewell,Local,3.81,160.0,22.945,2342136.925,4996.15,15482.5,4609.0
2016,Odisha,Bhadrak,Mung,Kharif,Alluvial,Canal,Local,3.71,1488.0,22.945,2342136.925,4996.15,15482.5,1267.0
2016,Odisha,Bhadrak,Mung,Rabi,Saline,Tubewell,Local,2.94,231.0,22.945,2342136.925,4996.15,15482.5,1249.0
2016,Odisha,Bhadrak,Mung,Zaid,Saline,Tubewell,Hybrid,2.66,220.0,22.945,2342136.925,4996.15,15482.5,1021.0
2016,Odisha,Bhadrak,Rice,Kharif,Alluvial,Canal,Local,1.64,923.0,22.945,2342136.925,4996.15,15482.5,2399.0
2016,Odisha,Bhadrak,Rice,Zaid,Saline,Tubewell,Local,4.21,136.0,22.945,2342136.925,4996.15,15482.5,2868.0
2016,Odisha,Bhadrak,Sugarcane,Kharif,Saline,Canal,Local,1.63,1102.0,22.945,2342136.925,4996.15,15482.5,107426.0
2016,Odisha,Bhadrak,Sugarcane,Rabi,Saline,Canal,Hybrid,4.16,272.0,22.945,2342136.925,4996.15,15482.5,86903.0
2016,Odisha,Bhadrak,Turmeric,Kharif,Saline,Tubewell,Hybrid,3.41,1323.0,22.945,2342136.925,4996.15,15482.5,6283.0
2016,Odisha,Bhadrak,Turmeric,Rabi,Alluvial,Tubewell,Local,2.24,299.0,22.945,2342136.925,4996.15,15482.5,6903.0
2016,Odisha,Bhadrak,Wheat,Kharif,Alluvial,Tubewell,Hybrid,4.01,1392.0,22.945,2342136.925,4996.15,15482.5,4087.0
2016,Odisha,Bhadrak,Wheat,Rabi,Alluvial,Canal,Local,2.24,275.0,22.945,2342136.925,4996.15,15482.5,3634.0
2016,Odisha,Bhadrak,Wheat,Zaid,Saline,Tubewell,Hybrid,4.91,245.0,22.945,2342136.925,4996.15,15482.5,3476.0
2016,Odisha,Boudh,Cotton,Kharif,Mixed Red & Yellow,Lift,Hybrid,4.11,844.0,22.945,2342136.925,4996.15,15482.5,1918.0
2016,Odisha,Boudh,Cotton,Rabi,Lateritic,Lift,Local,2.81,92.0,22.945,2342136.925,4996.15,15482.5,1878.0
2016,Odisha,Boudh,Groundnut,Kharif,Mixed Red & Yellow,Lift,Local,2.07,1479.0,22.945,2342136.925,4996.15,15482.5,1766.0
2016,Odisha,Boudh,Groundnut,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,1.82,208.0,22.945,2342136.925,4996.15,15482.5,2819.0
2016,Odisha,Boudh,Groundnut,Zaid,Mixed Red & Yellow,Tubewell,Hybrid,4.21,52.0,22.945,2342136.925,4996.15,15482.5,2677.0
2016,Odisha,Boudh,Maize,Kharif,Mixed Red & Yellow,Lift,Local,3.81,841.0,22.945,2342136.925,4996.15,15482.5,2657.0
2016,Odisha,Boudh,Maize,Rabi,Mixed Red & Yellow,Tubewell,Local,1.69,266.0,22.945,2342136.925,4996.15,15482.5,3705.0
2016,Odisha,Boudh,Maize,Zaid,Mixed Red & Yellow,Tubewell,Local,2.6,60.0,22.945,2342136.925,4996.15,15482.5,5151.0
2016,Odisha,Boudh,Mung,Kharif,Lateritic,Lift,Local,1.58,1436.0,22.945,2342136.925,4996.15,15482.5,959.0
2016,Odisha,Boudh,Mung,Rabi,Mixed Red & Yellow,Lift,Local,4.49,253.0,22.945,2342136.925,4996.15,15482.5,1273.0
2016,Odisha,Boudh,Mung,Zaid,Mixed Red & Yellow,Tubewell,Hybrid,2.93,283.0,22.945,2342136.925,4996.15,15482.5,688.0
2016,Odisha,Boudh,Rice,Kharif,Mixed Red & Yellow,Lift,Hybrid,3.85,1253.0,22.945,2342136.925,4996.15,15482.5,3306.0
2016,Odisha,Boudh,Rice,Zaid,Lateritic,Tubewell,Hybrid,4.84,95.0,22.945,2342136.925,4996.15,15482.5,3518.0
2016,Odisha,Boudh,Sugarcane,Kharif,Lateritic,Lift,Local,0.79,1018.0,22.945,2342136.925,4996.15,15482.5,122124.0
2016,Odisha,Boudh,Sugarcane,Rabi,Mixed Red & Yellow,Lift,Hybrid,2.92,299.0,22.945,2342136.925,4996.15,15482.5,83433.0
2016,Odisha,Boudh,Turmeric,Kharif,Mixed Red & Yellow,Tubewell,Local,3.59,1139.0,22.945,2342136.925,4996.15,15482.5,5185.0
2016,Odisha,Boudh,Turmeric,Rabi,Lateritic,Tubewell,Hybrid,0.74,192.0,22.945,2342136.925,4996.15,15482.5,4788.0
2016,Odisha,Boudh,Wheat,Kharif,Lateritic,Lift,Local,0.73,1430.0,22.945,2342136.925,4996.15,15482.5,4744.0
2016,Odisha,Boudh,Wheat,Rabi,Lateritic,Lift,Hybrid,2.98,231.0,22.945,2342136.925,4996.15,15482.5,3075.0
2016,Odisha,Boudh,Wheat,Zaid,Lateritic,Lift,Local,2.84,90.0,22.945,2342136.925,4996.15,15482.5,3648.0
2016,Odisha,Cuttack,Cotton,Kharif,Deltaic Alluvial,Canal,HYV,1.93,1431.0,22.945,2342136.925,4996.15,15482.5,1775.0
2016,Odisha,Cuttack,Cotton,Rabi,Deltaic Alluvial,Canal,HYV,3.05,295.0,22.945,2342136.925,4996.15,15482.5,2064.0
2016,Odisha,Cuttack,Groundnut,Kharif,Deltaic Alluvial,Lift,Hybrid,2.96,1015.0,22.945,2342136.925,4996.15,15482.5,1654.0
2016,Odisha,Cuttack,Groundnut,Rabi,Alluvial,Canal,HYV,4.58,86.0,22.945,2342136.925,4996.15,15482.5,2883.0
2016,Odisha,Cuttack,Groundnut,Zaid,Alluvial,Canal,HYV,3.28,79.0,22.945,2342136.925,4996.15,15482.5,2099.0
2016,Odisha,Cuttack,Maize,Kharif,Alluvial,Canal,HYV,3.14,874.0,22.945,2342136.925,4996.15,15482.5,5969.0
2016,Odisha,Cuttack,Maize,Rabi,Alluvial,Canal,Hybrid,4.04,72.0,22.945,2342136.925,4996.15,15482.5,4496.0
2016,Odisha,Cuttack,Maize,Zaid,Alluvial,Lift,HYV,2.28,171.0,22.945,2342136.925,4996.15,15482.5,3645.0
2016,Odisha,Cuttack,Mung,Kharif,Deltaic Alluvial,Canal,Hybrid,2.58,1097.0,22.945,2342136.925,4996.15,15482.5,1406.0
2016,Odisha,Cuttack,Mung,Rabi,Alluvial,Lift,HYV,1.39,293.0,22.945,2342136.925,4996.15,15482.5,860.0
2016,Odisha,Cuttack,Mung,Zaid,Alluvial,Canal,Hybrid,3.52,122.0,22.945,2342136.925,4996.15,15482.5,927.0
2016,Odisha,Cuttack,Rice,Kharif,Alluvial,Lift,HYV,2.33,1214.0,22.945,2342136.925,4996.15,15482.5,3271.0
2016,Odisha,Cuttack,Rice,Zaid,Alluvial,Canal,HYV,1.03,234.0,22.945,2342136.925,4996.15,15482.5,2235.0
2016,Odisha,Cuttack,Sugarcane,Kharif,Deltaic Alluvial,Lift,HYV,1.91,1456.0,22.945,2342136.925,4996.15,15482.5,81508.0
2016,Odisha,Cuttack,Sugarcane,Rabi,Deltaic Alluvial,Canal,Hybrid,1.1,274.0,22.945,2342136.925,4996.15,15482.5,92370.0
2016,Odisha,Cuttack,Turmeric,Kharif,Alluvial,Lift,HYV,2.11,1364.0,22.945,2342136.925,4996.15,15482.5,4002.0
2016,Odisha,Cuttack,Turmeric,Rabi,Alluvial,Canal,Hybrid,3.23,269.0,22.945,2342136.925,4996.15,15482.5,5788.0
2016,Odisha,Cuttack,Wheat,Kharif,Alluvial,Lift,Hybrid,3.86,1358.0,22.945,2342136.925,4996.15,15482.5,3842.0
2016,Odisha,Cuttack,Wheat,Rabi,Alluvial,Lift,HYV,3.55,253.0,22.945,2342136.925,4996.15,15482.5,4789.0
2016,Odisha,Cuttack,Wheat,Zaid,Deltaic Alluvial,Lift,HYV,4.44,60.0,22.945,2342136.925,4996.15,15482.5,4329.0
2016,Odisha,Deogarh,Cotton,Kharif,Lateritic,Lift,Local,1.25,1458.0,22.945,2342136.925,4996.15,15482.5,1566.0
2016,Odisha,Deogarh,Cotton,Rabi,Lateritic,Lift,Local,1.34,233.0,22.945,2342136.925,4996.15,15482.5,1380.0
2016,Odisha,Deogarh,Groundnut,Kharif,Red Soil,Tubewell,Hybrid,1.55,1330.0,22.945,2342136.925,4996.15,15482.5,2174.0
2016,Odisha,Deogarh,Groundnut,Rabi,Lateritic,Lift,Hybrid,4.63,60.0,22.945,2342136.925,4996.15,15482.5,2214.0
2016,Odisha,Deogarh,Groundnut,Zaid,Red Soil,Tubewell,Local,4.86,120.0,22.945,2342136.925,4996.15,15482.5,3089.0
2016,Odisha,Deogarh,Maize,Kharif,Lateritic,Tubewell,Hybrid,4.52,1469.0,22.945,2342136.925,4996.15,15482.5,3794.0
2016,Odisha,Deogarh,Maize,Rabi,Red Soil,Tubewell,Hybrid,1.5,237.0,22.945,2342136.925,4996.15,15482.5,4478.0
2016,Odisha,Deogarh,Maize,Zaid,Red Soil,Tubewell,Hybrid,2.76,143.0,22.945,2342136.925,4996.15,15482.5,3631.0
2016,Odisha,Deogarh,Mung,Kharif,Lateritic,Tubewell,Local,3.44,1469.0,22.945,2342136.925,4996.15,15482.5,1059.0
2016,Odisha,Deogarh,Mung,Rabi,Red Soil,Tubewell,Local,4.88,153.0,22.945,2342136.925,4996.15,15482.5,843.0
2016,Odisha,Deogarh,Mung,Zaid,Red Soil,Tubewell,Local,4.07,51.0,22.945,2342136.925,4996.15,15482.5,1232.0
2016,Odisha,Deogarh,Rice,Kharif,Red Soil,Lift,Hybrid,3.8,877.0,22.945,2342136.925,4996.15,15482.5,3939.0
2016,Odisha,Deogarh,Rice,Zaid,Lateritic,Tubewell,Hybrid,3.11,104.0,22.945,2342136.925,4996.15,15482.5,4829.0
2016,Odisha,Deogarh,Sugarcane,Kharif,Red Soil,Lift,Local,4.15,1293.0,22.945,2342136.925,4996.15,15482.5,79689.0
2016,Odisha,Deogarh,Sugarcane,Rabi,Red Soil,Lift,Local,3.16,155.0,22.945,2342136.925,4996.15,15482.5,59726.0
2016,Odisha,Deogarh,Turmeric,Kharif,Red Soil,Tubewell,Local,1.08,937.0,22.945,2342136.925,4996.15,15482.5,4110.0
2016,Odisha,Deogarh,Turmeric,Rabi,Red Soil,Tubewell,Hybrid,1.16,286.0,22.945,2342136.925,4996.15,15482.5,6434.0
2016,Odisha,Deogarh,Wheat,Kharif,Lateritic,Lift,Hybrid,1.57,1428.0,22.945,2342136.925,4996.15,15482.5,5701.0
2016,Odisha,Deogarh,Wheat,Rabi,Lateritic,Tubewell,Hybrid,1.22,194.0,22.945,2342136.925,4996.15,15482.5,4137.0
2016,Odisha,Deogarh,Wheat,Zaid,Lateritic,Tubewell,Hybrid,0.68,109.0,22.945,2342136.925,4996.15,15482.5,3333.0
2016,Odisha,Dhenkanal,Cotton,Kharif,Lateritic,Lift,Hybrid,2.29,1365.0,22.945,2342136.925,4996.15,15482.5,1776.0
2016,Odisha,Dhenkanal,Cotton,Rabi,Mixed Red & Yellow,Canal,Local,2.17,114.0,22.945,2342136.925,4996.15,15482.5,1268.0
2016,Odisha,Dhenkanal,Groundnut,Kharif,Mixed Red & Yellow,Lift,Hybrid,4.72,1190.0,22.945,2342136.925,4996.15,15482.5,1432.0
2016,Odisha,Dhenkanal,Groundnut,Rabi,Lateritic,Canal,Local,1.1,109.0,22.945,2342136.925,4996.15,15482.5,2713.0
2016,Odisha,Dhenkanal,Groundnut,Zaid,Mixed Red & Yellow,Canal,Hybrid,4.45,98.0,22.945,2342136.925,4996.15,15482.5,2188.0
2016,Odisha,Dhenkanal,Maize,Kharif,Lateritic,Lift,Local,3.2,986.0,22.945,2342136.925,4996.15,15482.5,4505.0
2016,Odisha,Dhenkanal,Maize,Rabi,Mixed Red & Yellow,Lift,Hybrid,3.76,166.0,22.945,2342136.925,4996.15,15482.5,3715.0
2016,Odisha,Dhenkanal,Maize,Zaid,Mixed Red & Yellow,Lift,Hybrid,2.2,54.0,22.945,2342136.925,4996.15,15482.5,3816.0
2016,Odisha,Dhenkanal,Mung,Kharif,Mixed Red & Yellow,Lift,Local,2.85,1184.0,22.945,2342136.925,4996.15,15482.5,1106.0
2016,Odisha,Dhenkanal,Mung,Rabi,Mixed Red & Yellow,Canal,Hybrid,2.13,216.0,22.945,2342136.925,4996.15,15482.5,989.0
2016,Odisha,Dhenkanal,Mung,Zaid,Lateritic,Canal,Local,4.35,143.0,22.945,2342136.925,4996.15,15482.5,1168.0
2016,Odisha,Dhenkanal,Rice,Kharif,Lateritic,Lift,Hybrid,4.86,1477.0,22.945,2342136.925,4996.15,15482.5,3436.0
2016,Odisha,Dhenkanal,Rice,Zaid,Lateritic,Canal,Hybrid,3.23,173.0,22.945,2342136.925,4996.15,15482.5,2850.0
2016,Odisha,Dhenkanal,Sugarcane,Kharif,Lateritic,Canal,Local,2.29,1475.0,22.945,2342136.925,4996.15,15482.5,86913.0
2016,Odisha,Dhenkanal,Sugarcane,Rabi,Lateritic,Canal,Hybrid,4.02,75.0,22.945,2342136.925,4996.15,15482.5,84824.0
2016,Odisha,Dhenkanal,Turmeric,Kharif,Mixed Red & Yellow,Canal,Hybrid,4.1,1500.0,22.945,2342136.925,4996.15,15482.5,4567.0
2016,Odisha,Dhenkanal,Turmeric,Rabi,Lateritic,Canal,Hybrid,4.84,73.0,22.945,2342136.925,4996.15,15482.5,3917.0
2016,Odisha,Dhenkanal,Wheat,Kharif,Mixed Red & Yellow,Lift,Local,3.22,1429.0,22.945,2342136.925,4996.15,15482.5,2427.0
2016,Odisha,Dhenkanal,Wheat,Rabi,Mixed Red & Yellow,Canal,Hybrid,2.76,173.0,22.945,2342136.925,4996.15,15482.5,4652.0
2016,Odisha,Dhenkanal,Wheat,Zaid,Mixed Red & Yellow,Canal,Hybrid,3.42,144.0,22.945,2342136.925,4996.15,15482.5,4650.0
2016,Odisha,Gajapati,Cotton,Kharif,Lateritic,Lift,Local,1.66,1025.0,22.945,2342136.925,4996.15,15482.5,926.0
2016,Odisha,Gajapati,Cotton,Rabi,Lateritic,None,Local,4.8,52.0,22.945,2342136.925,4996.15,15482.5,1664.0
2016,Odisha,Gajapati,Groundnut,Kharif,Red Soil,Lift,Local,4.23,1156.0,22.945,2342136.925,4996.15,15482.5,2530.0
2016,Odisha,Gajapati,Groundnut,Rabi,Lateritic,None,Local,3.23,288.0,22.945,2342136.925,4996.15,15482.5,1962.0
2016,Odisha,Gajapati,Groundnut,Zaid,Red Soil,Lift,Local,1.29,193.0,22.945,2342136.925,4996.15,15482.5,2509.0
2016,Odisha,Gajapati,Maize,Kharif,Red Soil,None,Local,4.84,979.0,22.945,2342136.925,4996.15,15482.5,4227.0
2016,Odisha,Gajapati,Maize,Rabi,Lateritic,Lift,Local,1.41,255.0,22.945,2342136.925,4996.15,15482.5,2764.0
2016,Odisha,Gajapati,Maize,Zaid,Lateritic,None,Local,0.65,182.0,22.945,2342136.925,4996.15,15482.5,4016.0
2016,Odisha,Gajapati,Mung,Kharif,Red Soil,Lift,Local,4.76,1063.0,22.945,2342136.925,4996.15,15482.5,1003.0
2016,Odisha,Gajapati,Mung,Rabi,Red Soil,Lift,Local,2.49,173.0,22.945,2342136.925,4996.15,15482.5,1252.0
2016,Odisha,Gajapati,Mung,Zaid,Lateritic,Lift,Local,3.57,270.0,22.945,2342136.925,4996.15,15482.5,1235.0
2016,Odisha,Gajapati,Rice,Kharif,Red Soil,Lift,Local,2.46,1027.0,22.945,2342136.925,4996.15,15482.5,2868.0
2016,Odisha,Gajapati,Rice,Zaid,Lateritic,Lift,Local,2.23,207.0,22.945,2342136.925,4996.15,15482.5,5118.0
2016,Odisha,Gajapati,Sugarcane,Kharif,Red Soil,None,Local,0.92,1150.0,22.945,2342136.925,4996.15,15482.5,94374.0
2016,Odisha,Gajapati,Sugarcane,Rabi,Lateritic,None,Local,1.91,196.0,22.945,2342136.925,4996.15,15482.5,68438.0
2016,Odisha,Gajapati,Turmeric,Kharif,Red Soil,None,Local,3.57,1310.0,22.945,2342136.925,4996.15,15482.5,6737.0
2016,Odisha,Gajapati,Turmeric,Rabi,Red Soil,None,Local,1.59,108.0,22.945,2342136.925,4996.15,15482.5,5577.0
2016,Odisha,Gajapati,Wheat,Kharif,Red Soil,Lift,Local,0.66,800.0,22.945,2342136.925,4996.15,15482.5,3871.0
2016,Odisha,Gajapati,Wheat,Rabi,Red Soil,Lift,Local,4.01,151.0,22.945,2342136.925,4996.15,15482.5,4266.0
2016,Odisha,Gajapati,Wheat,Zaid,Red Soil,None,Local,0.57,285.0,22.945,2342136.925,4996.15,15482.5,4085.0
2016,Odisha,Ganjam,Cotton,Kharif,Saline,Drip,HYV,1.85,1381.0,22.945,2342136.925,4996.15,15482.5,1827.0
2016,Odisha,Ganjam,Cotton,Rabi,Alluvial,Drip,Hybrid,3.61,258.0,22.945,2342136.925,4996.15,15482.5,833.0
2016,Odisha,Ganjam,Groundnut,Kharif,Saline,Canal,HYV,1.68,1427.0,22.945,2342136.925,4996.15,15482.5,2513.0
2016,Odisha,Ganjam,Groundnut,Rabi,Alluvial,Drip,Hybrid,2.74,229.0,22.945,2342136.925,4996.15,15482.5,1972.0
2016,Odisha,Ganjam,Groundnut,Zaid,Alluvial,Drip,HYV,1.76,83.0,22.945,2342136.925,4996.15,15482.5,2245.0
2016,Odisha,Ganjam,Maize,Kharif,Saline,Canal,HYV,4.54,1388.0,22.945,2342136.925,4996.15,15482.5,4997.0
